15416,SORCS1,ENSG00000108018,NM_052918,7272
15417,SORCS2,ENSG00000184985,NM_020777,6152
15418,SORCS3,ENSG00000156395,NM_014978,5757
15419,SORD,ENSG00000140263,NM_003104,4909
15420,SORL1,ENSG00000137642,NM_003105,10904
15421,SORT1,ENSG00000134243,NM_002959,7028
15422,SOS1,ENSG00000115904,NM_005633,8314
15423,SOS2,ENSG00000100485,NM_006939,5498
15424,SOST,ENSG00000167941,NM_025237,2300
15425,SOSTDC1,ENSG00000171243,NM_015464,1869
15426,SOWAHA,ENSG00000198944,NM_175873,3211
15427,SOWAHB,ENSG00000186212,NM_001029870,3220
15428,SOWAHC,ENSG00000198142,NM_023016,4657
15429,SOWAHD,ENSG00000187808,NM_001105576,1552
15430,SOX1,ENSG00000182968,NM_005986,2842
15431,SOX10,ENSG00000100146,NM_006941,2879
15432,SOX11,ENSG00000176887,NM_003108,8719
15433,SOX12,ENSG00000177732,NM_006943,4824
15434,SOX13,ENSG00000143842,NM_005686,3587
15435,SOX14,ENSG00000168875,NM_004189,2055
15436,SOX15,ENSG00000129194,NM_006942,1396
15437,SOX17,ENSG00000164736,NM_022454,2342
15438,SOX18,ENSG00000203883,NM_018419,1864
15439,SOX2,ENSG00000181449,NM_003106,2513
15440,SOX21,ENSG00000125285,NM_007084,2778
15441,SOX3,ENSG00000134595,NM_005634,2517
15442,SOX30,ENSG00000039600,NM_178424,3265
15443,SOX4,ENSG00000124766,NM_003107,5851
15444,SOX5,ENSG00000134532,NM_178010,6975
15445,SOX6,ENSG00000110693,NM_033326,8865
15446,SOX7,ENSG00000171056,NM_031439,3216
15447,SOX8,ENSG00000005513,NM_014587,3049
15448,SOX9,ENSG00000125398,NM_000346,3935
15449,SP1,ENSG00000185591,NM_138473,7603
15450,SP100,ENSG00000067066,NM_003113,3882
15451,SP110,ENSG00000280755,NM_080424,2426
15452,SP140,ENSG00000079263,NM_007237,3246
15453,SP140L,ENSG00000185404,NM_138402,2665
15454,SP2,ENSG00000167182,NM_003110,3112
15455,SP3,ENSG00000172845,NM_003111,6359
15456,SP4,ENSG00000105866,NM_003112,6126
15457,SP5,ENSG00000204335,NM_001003845,2033
15458,SP6,ENSG00000189120,NM_199262,3848
15459,SP7,ENSG00000170374,NM_152860,3151
15460,SP8,ENSG00000164651,NM_198956,1714
15461,SP9,ENSG00000217236,NM_001145250,2554
15462,SPA17,ENSG00000064199,NM_017425,853
15463,SPACA1,ENSG00000118434,NM_030960,1499
15464,SPACA3,ENSG00000141316,NM_173847,817
15465,SPACA4,ENSG00000177202,NM_133498,972
15466,SPACA5,ENSG00000171489,NM_205856,648
15467,SPACA5B,ENSG00000171478,NM_001079900,595
15468,SPACA7,ENSG00000275865,NM_145248,795
15469,SPAG1,ENSG00000104450,NM_172218,3852
15470,SPAG11A,ENSG00000178287,NM_001081552,612
15471,SPAG11B,ENSG00000274405,NM_058207,806
15472,SPAG16,ENSG00000144451,NM_024532,2177
15473,SPAG17,ENSG00000155761,NM_206996,6924
15474,SPAG4,ENSG00000061656,NM_003116,1453
15475,SPAG5,ENSG00000076382,NM_006461,4040
15476,SPAG6,ENSG00000077327,NM_172242,2770
15477,SPAG7,ENSG00000091640,NM_004890,1058
15478,SPAG8,ENSG00000137098,NM_172312,1759
15479,SPAG9,ENSG00000008294,NM_003971,8273
15480,SPAM1,ENSG00000106304,NM_153189,2349
15481,SPANXA1,ENSG00000198021,NM_013453,691
15482,SPANXA2,ENSG00000203926,NM_145662,691
15483,SPANXB1,ENSG00000227234,NM_032461,469
15484,SPANXC,ENSG00000198573,NM_022661,387
15485,SPANXD,ENSG00000196406,NM_032417,682
15486,SPANXN1,ENSG00000203923,NM_001009614,1276
15487,SPANXN2,ENSG00000268988,NM_001009615,1378
15488,SPANXN3,ENSG00000189252,NM_001009609,590
15489,SPANXN4,ENSG00000189326,NM_001009613,431
15490,SPANXN5,ENSG00000204363,NM_001009616,1316
15491,SPARC,ENSG00000113140,NM_003118,3701
15492,SPARCL1,ENSG00000152583,NM_004684,2994
15493,SPAST,ENSG00000021574,NM_199436,5212
15494,SPATA12,ENSG00000186451,NM_181727,2413
15495,SPATA13,ENSG00000182957,NM_153023,8603
15496,SPATA16,ENSG00000144962,NM_031955,2106
15497,SPATA17,ENSG00000162814,NM_138796,5818
15498,SPATA18,ENSG00000163071,NM_145263,4396
15499,SPATA19,ENSG00000166118,NM_174927,861
15500,SPATA2,ENSG00000158480,NM_006038,4138
15501,SPATA20,ENSG00000006282,NM_022827,2769
15502,SPATA21,ENSG00000187144,NM_198546,2015
15503,SPATA22,ENSG00000141255,NM_032598,1457
15504,SPATA24,ENSG00000170469,NM_194296,659
15505,SPATA25,ENSG00000149634,NM_080608,757
15506,SPATA2L,ENSG00000158792,NM_152339,2335
15507,SPATA3,ENSG00000173699,NM_139073,856
15508,SPATA31A1,ENSG00000204849,NM_001085452,4256
15509,SPATA31A3,ENSG00000275969,NM_001083124,4256
15510,SPATA31A5,ENSG00000276581,NM_001113541,4256
15511,SPATA31A6,ENSG00000185775,NM_001145196,4209
15512,SPATA31A7,ENSG00000276040,NM_015667,4256
15513,SPATA31D1,ENSG00000214929,NM_001001670,4833
15514,SPATA31D3,ENSG00000186788,NM_207416,4785
15515,SPATA31D4,ENSG00000189357,NM_001145197,4787
15516,SPATA31E1,ENSG00000177992,NM_178828,4478
15517,SPATA32,ENSG00000184361,NM_152343,1284
15518,SPATA33,ENSG00000167523,NM_153025,2190
15519,SPATA4,ENSG00000150628,NM_144644,1169
15520,SPATA45,ENSG00000185523,NM_001024601,506
15521,SPATA5,ENSG00000145375,NM_145207,8137
15522,SPATA5L1,ENSG00000171763,NM_024063,2570
15523,SPATA6,ENSG00000132122,NM_019073,4973
15524,SPATA6L,ENSG00000106686,NM_001039395,1444
15525,SPATA7,ENSG00000042317,NM_018418,2123
15526,SPATA8,ENSG00000185594,NM_173499,1083
15527,SPATA9,ENSG00000145757,NM_031952,1100
15528,SPATC1,ENSG00000186583,NM_198572,2007
15529,SPATC1L,ENSG00000274679,NM_032261,2303
15530,SPATS1,ENSG00000249481,NM_145026,1107
15531,SPATS2,ENSG00000123352,NM_023071,3320
15532,SPATS2L,ENSG00000196141,NM_015535,6156
15533,SPC24,ENSG00000161888,NM_182513,2315
15534,SPC25,ENSG00000277909,NM_020675,1354
15535,SPCS1,ENSG00000114902,NM_014041,1082
15536,SPCS2,ENSG00000118363,NM_014752,2708
15537,SPCS3,ENSG00000129128,NM_021928,4571
15538,SPDEF,ENSG00000124664,NM_012391,1895
15539,SPDL1,ENSG00000040275,NM_017785,2668
15540,SPDYA,ENSG00000163806,NM_182756,1801
15541,SPDYC,ENSG00000204710,NM_001008778,991
15542,SPDYE1,ENSG00000136206,NM_175064,2649
15543,SPDYE2,ENSG00000205238,NM_001031618,1742
15544,SPDYE2B,ENSG00000173678,NM_001166339,1742
15545,SPDYE3,ENSG00000214300,NM_001004351,3185
15546,SPDYE4,ENSG00000183318,NM_001128076,923
15547,SPDYE5,ENSG00000170092,NM_001099435,2667
15548,SPDYE6,ENSG00000260097,NM_001146210,1691
15549,SPECC1,ENSG00000128487,NM_152904,8133
15550,SPECC1L,ENSG00000100014,NM_015330,6756
15551,SPEF1,ENSG00000101222,NM_015417,1580
15552,SPEF2,ENSG00000152582,NM_144722,5681
15553,SPEG,ENSG00000072195,NM_005876,10782
15554,SPEM1,ENSG00000181323,NM_199339,982
15555,SPEN,ENSG00000065526,NM_015001,12232
15556,SPERT,ENSG00000174015,NM_152719,1613
15557,SPESP1,ENSG00000258484,NM_145658,1431
15558,SPG11,ENSG00000104133,NM_025137,7774
15559,SPG20,ENSG00000133104,NM_015087,4944
15560,SPG21,ENSG00000090487,NM_016630,1822
15561,SPG7,ENSG00000197912,NM_199367,3076
15562,SPHAR,ENSG00000213029,NM_006542,648
15563,SPHK1,ENSG00000176170,NM_182965,2138
15564,SPHK2,ENSG00000063176,NM_020126,2963
15565,SPHKAP,ENSG00000153820,NM_030623,6917
15566,SPI1,ENSG00000066336,NM_003120,1403
15567,SPIB,ENSG00000269404,NM_003121,3791
15568,SPIC,ENSG00000166211,NM_152323,1132
15569,SPICE1,ENSG00000163611,NM_144718,5417
15570,SPIDR,ENSG00000164808,NM_001282919,3988
15571,SPIN1,ENSG00000106723,NM_006717,4484
15572,SPIN2A,ENSG00000147059,NM_019003,1319
15573,SPIN2B,ENSG00000186787,NM_001282462,1258
15574,SPIN3,ENSG00000204271,NM_001010862,1100
15575,SPIN4,ENSG00000186767,NM_001012968,4112
15576,SPINK1,ENSG00000164266,NM_003122,542
15577,SPINK13,ENSG00000214510,NM_001040129,509
15578,SPINK14,ENSG00000196800,NM_001001325,294
15579,SPINK2,ENSG00000128040,NM_021114,763
15580,SPINK4,ENSG00000122711,NM_014471,402
15581,SPINK5,ENSG00000133710,NM_006846,3656
15582,SPINK6,ENSG00000178172,NM_205841,686
15583,SPINK7,ENSG00000145879,NM_032566,557
15584,SPINK8,ENSG00000229453,NM_001080525,444
15585,SPINK9,ENSG00000204909,NM_001040433,453
15586,SPINT1,ENSG00000166145,NM_181642,3056
15587,SPINT2,ENSG00000167642,NM_021102,1802
15588,SPINT3,ENSG00000101446,NM_006652,476
15589,SPINT4,ENSG00000149651,NM_178455,512
15590,SPIRE1,ENSG00000134278,NM_020148,5665
15591,SPIRE2,ENSG00000204991,NM_032451,3235
15592,SPN,ENSG00000197471,NM_003123,6894
15593,SPNS1,ENSG00000169682,NM_032038,2208
15594,SPNS2,ENSG00000183018,NM_001124758,3447
15595,SPNS3,ENSG00000182557,NM_182538,2133
15596,SPO11,ENSG00000054796,NM_198265,1834
15597,SPOCD1,ENSG00000134668,NM_144569,3960
15598,SPOCK1,ENSG00000152377,NM_004598,4846
15599,SPOCK2,ENSG00000107742,NM_014767,5445
15600,SPOCK3,ENSG00000196104,NM_016950,3061
15601,SPON1,ENSG00000262655,NM_006108,4837
15602,SPON2,ENSG00000159674,NM_012445,2156
15603,SPOP,ENSG00000121067,NM_003563,2985
15604,SPOPL,ENSG00000144228,NM_001001664,6025
15605,SPP1,ENSG00000118785,NM_001251830,1581
15606,SPP2,ENSG00000072080,NM_006944,1024
15607,SPPL2A,ENSG00000138600,NM_032802,7372
15608,SPPL2B,ENSG00000005206,NM_152988,3456
15609,SPPL2C,ENSG00000278194,NM_175882,2238
15610,SPPL3,ENSG00000157837,NM_139015,4148
15611,SPR,ENSG00000116096,NM_003124,1480
15612,SPRED1,ENSG00000166068,NM_152594,7780
15613,SPRED2,ENSG00000198369,NM_181784,4097
15614,SPRED3,ENSG00000188766,NM_001042522,4778
15615,SPRN,ENSG00000203772,NM_001012508,3128
15616,SPRR1A,ENSG00000169474,NM_005987,270
15617,SPRR1B,ENSG00000169469,NM_003125,620
15618,SPRR2A,ENSG00000241794,NM_005988,709
15619,SPRR2B,ENSG00000196805,NM_001017418,617
15620,SPRR2D,ENSG00000163216,NM_006945,682
15621,SPRR2E,ENSG00000203785,NM_001024209,678
15622,SPRR2F,ENSG00000244094,NM_001014450,681
15623,SPRR2G,ENSG00000159516,NM_001014291,568
15624,SPRR3,ENSG00000163209,NM_005416,985
15625,SPRR4,ENSG00000184148,NM_173080,733
15626,SPRTN,ENSG00000010072,NM_032018,3559
15627,SPRY1,ENSG00000164056,NM_199327,2608
15628,SPRY2,ENSG00000136158,NM_005842,2111
15629,SPRY3,ENSG00000168939,NM_005840,9019
15630,SPRY4,ENSG00000187678,NM_030964,4938
15631,SPRYD3,ENSG00000167778,NM_032840,2932
15632,SPRYD4,ENSG00000176422,NM_207344,10779
15633,SPRYD7,ENSG00000123178,NM_020456,3086
15634,SPSB1,ENSG00000171621,NM_025106,3120
15635,SPSB2,ENSG00000111671,NM_032641,1236
15636,SPSB3,ENSG00000162032,NM_080861,1784
15637,SPSB4,ENSG00000175093,NM_080862,2908
15638,SPTA1,ENSG00000163554,NM_003126,7999
15639,SPTAN1,ENSG00000197694,NM_003127,7889
15640,SPTB,ENSG00000070182,NM_001024858,10063
15641,SPTBN1,ENSG00000115306,NM_178313,9075
15642,SPTBN2,ENSG00000173898,NM_006946,7866
15643,SPTBN4,ENSG00000160460,NM_025213,8070
15644,SPTBN5,ENSG00000137877,NM_016642,11725
15645,SPTLC1,ENSG00000090054,NM_178324,1894
15646,SPTLC2,ENSG00000100596,NM_004863,8170
15647,SPTLC3,ENSG00000172296,NM_018327,6169
15648,SPTSSA,ENSG00000165389,NM_138288,2777
15649,SPTSSB,ENSG00000196542,NM_001040100,3103
15650,SPTY2D1,ENSG00000179119,NM_194285,5754
15651,SPX,ENSG00000134548,NM_030572,2269
15652,SPZ1,ENSG00000164299,NM_032567,1868
15653,SQLE,ENSG00000104549,NM_003129,2961
15654,SQRDL,ENSG00000137767,NM_021199,2003
15655,SQSTM1,ENSG00000161011,NM_003900,2986
15656,SRA1,ENSG00000213523,NM_001035235,2165
15657,SRBD1,ENSG00000068784,NM_018079,3681
15658,SRC,ENSG00000197122,NM_198291,4630
15659,SRCAP,ENSG00000080603,NM_006662,11754
15660,SRCIN1,ENSG00000277363,NM_025248,7058
15661,SRD5A1,ENSG00000145545,NM_001047,7132
15662,SRD5A2,ENSG00000277893,NM_000348,4648
15663,SRD5A3,ENSG00000128039,NM_024592,4190
15664,SREBF1,ENSG00000072310,NM_004176,4253
15665,SREBF2,ENSG00000198911,NM_004599,5240
15666,SREK1,ENSG00000153914,NM_139168,6781
15667,SREK1IP1,ENSG00000153006,NM_173829,6876
15668,SRF,ENSG00000112658,NM_003131,4202
15669,SRFBP1,ENSG00000151304,NM_152546,2855
15670,SRGAP1,ENSG00000196935,NM_020762,23331
15671,SRGAP2,ENSG00000266028,NM_015326,6301
15672,SRGAP2B,ENSG00000196369,NM_001271870,7120
15673,SRGAP2C,ENSG00000171943,NM_001271872,7204
15674,SRGAP3,ENSG00000196220,NM_014850,8656
15675,SRGN,ENSG00000122862,NM_002727,1208
15676,SRI,ENSG00000075142,NM_198901,2010
15677,SRL,ENSG00000185739,NM_001098814,4214
15678,SRM,ENSG00000116649,NM_003132,1266
15679,SRMS,ENSG00000125508,NM_080823,1516
15680,SRP14,ENSG00000140319,NM_003134,1077
15681,SRP19,ENSG00000153037,NM_003135,2841
15682,SRP54,ENSG00000100883,NM_003136,2279
15683,SRP68,ENSG00000167881,NM_014230,2649
15684,SRP72,ENSG00000174780,NM_006947,3983
15685,SRP9,ENSG00000143742,NM_003133,1596
15686,SRPK1,ENSG00000096063,NM_003137,4592
15687,SRPK2,ENSG00000135250,NM_182692,3700
15688,SRPK3,ENSG00000184343,NM_014370,1958
15689,SRPR,ENSG00000182934,NM_003139,3069
15690,SRPRB,ENSG00000144867,NM_021203,2827
15691,SRPX,ENSG00000101955,NM_006307,1874
15692,SRPX2,ENSG00000102359,NM_014467,2138
15693,SRR,ENSG00000167720,NM_021947,2728
15694,SRRD,ENSG00000100104,NM_001013694,4020
15695,SRRM1,ENSG00000133226,NM_005839,4011
15696,SRRM2,ENSG00000167978,NM_016333,9353
15697,SRRM3,ENSG00000177679,NM_001291831,3612
15698,SRRM4,ENSG00000139767,NM_194286,8477
15699,SRRM5,ENSG00000226763,NM_001145641,2381
15700,SRRT,ENSG00000087087,NM_015908,2964
15701,SRSF1,ENSG00000136450,NM_006924,3117
15702,SRSF10,ENSG00000188529,NM_054016,3487
15703,SRSF11,ENSG00000116754,NM_004768,3784
15704,SRSF12,ENSG00000154548,NM_080743,3599
15705,SRSF2,ENSG00000161547,NM_003016,2885
15706,SRSF3,ENSG00000112081,NM_003017,4222
15707,SRSF4,ENSG00000116350,NM_005626,2387
15708,SRSF5,ENSG00000100650,NM_006925,1638
15709,SRSF6,ENSG00000124193,NM_006275,4325
15710,SRSF7,ENSG00000115875,NM_001195446,2489
15711,SRSF8,ENSG00000263465,NM_032102,4028
15712,SRSF9,ENSG00000111786,NM_003769,1201
15713,SRXN1,ENSG00000271303,NM_080725,2698
15714,SRY,ENSG00000184895,NM_003140,845
15715,SS18,ENSG00000141380,NM_005637,3414
15716,SS18L1,ENSG00000184402,NM_198935,4493
15717,SS18L2,ENSG00000008324,NM_016305,815
15718,SSB,ENSG00000138385,NM_003142,1782
15719,SSBP1,ENSG00000262771,NM_003143,989
15720,SSBP2,ENSG00000145687,NM_012446,8780
15721,SSBP3,ENSG00000157216,NM_145716,2077
15722,SSBP4,ENSG00000130511,NM_032627,1768
15723,SSC4D,ENSG00000146700,NM_080744,2801
15724,SSC5D,ENSG00000179954,NM_001195267,4845
15725,SSFA2,ENSG00000138434,NM_006751,5150
15726,SSH1,ENSG00000084112,NM_018984,13040
15727,SSH2,ENSG00000141298,NM_033389,9327
15728,SSH3,ENSG00000172830,NM_017857,2871
15729,SSMEM1,ENSG00000165120,NM_145268,1159
15730,SSNA1,ENSG00000176101,NM_003731,896
15731,SSPN,ENSG00000123096,NM_005086,4348
15732,SSPO,ENSG00000197558,NM_198455,15589
15733,SSR1,ENSG00000124783,NM_003144,9669
15734,SSR2,ENSG00000163479,NM_003145,1116
15735,SSR3,ENSG00000114850,NM_007107,3716
15736,SSR4,ENSG00000180879,NM_006280,1671
15737,SSRP1,ENSG00000149136,NM_003146,2819
15738,SSSCA1,ENSG00000173465,NM_006396,879
15739,SST,ENSG00000157005,NM_001048,618
15740,SSTR1,ENSG00000139874,NM_001049,4295
15741,SSTR2,ENSG00000180616,NM_001050,7683
15742,SSTR3,ENSG00000278195,NM_001278687,4100
15743,SSTR4,ENSG00000132671,NM_001052,1427
15744,SSTR5,ENSG00000162009,NM_001172560,1362
15745,SSU72,ENSG00000160075,NM_014188,1290
15746,SSUH2,ENSG00000125046,NM_015931,1799
15747,SSX1,ENSG00000126752,NM_005635,1298
15748,SSX2,ENSG00000241476,NM_175698,1410
15749,SSX2B,ENSG00000268447,NM_001278702,1410
15750,SSX2IP,ENSG00000117155,NM_014021,5843
15751,SSX3,ENSG00000165584,NM_021014,1232
15752,SSX4,ENSG00000268009,NM_175729,1221
15753,SSX4B,ENSG00000269791,NM_001040612,1221
15754,SSX5,ENSG00000165583,NM_175723,1384
15755,SSX7,ENSG00000187754,NM_173358,1311
15756,ST13,ENSG00000100380,NM_003932,3595
15757,ST14,ENSG00000149418,NM_021978,3539
15758,ST18,ENSG00000147488,NM_014682,6187
15759,ST20,ENSG00000180953,NM_001199757,1004
15760,ST20-MTHFS,ENSG00000259332,NM_001199760,859
15761,ST3GAL1,ENSG00000008513,NM_173344,6951
15762,ST3GAL2,ENSG00000157350,NM_006927,4450
15763,ST3GAL3,ENSG00000126091,NM_174971,2470
15764,ST3GAL4,ENSG00000110080,NM_006278,1825
15765,ST3GAL5,ENSG00000115525,NM_003896,2366
15766,ST3GAL6,ENSG00000064225,NM_006100,3571
15767,ST5,ENSG00000166444,NM_213618,4545
15768,ST6GAL1,ENSG00000073849,NM_173217,4645
15769,ST6GAL2,ENSG00000144057,NM_032528,7275
15770,ST6GALNAC1,ENSG00000070526,NM_018414,2570
15771,ST6GALNAC2,ENSG00000070731,NM_006456,2170
15772,ST6GALNAC3,ENSG00000184005,NM_152996,6861
15773,ST6GALNAC4,ENSG00000136840,NM_175040,1691
15774,ST6GALNAC5,ENSG00000117069,NM_030965,3751
15775,ST6GALNAC6,ENSG00000160408,NM_013443,2460
15776,ST7,ENSG00000004866,NM_021908,2899
15777,ST7L,ENSG00000007341,NM_138729,4528
15778,ST8SIA1,ENSG00000111728,NM_003034,9714
15779,ST8SIA2,ENSG00000140557,NM_006011,5708
15780,ST8SIA3,ENSG00000177511,NM_015879,11833
15781,ST8SIA4,ENSG00000113532,NM_175052,6303
15782,ST8SIA5,ENSG00000101638,NM_013305,13761
15783,ST8SIA6,ENSG00000148488,NM_001004470,2276
15784,STAB1,ENSG00000010327,NM_015136,7928
15785,STAB2,ENSG00000136011,NM_017564,8251
15786,STAC,ENSG00000144681,NM_003149,3227
15787,STAC2,ENSG00000141750,NM_198993,3362
15788,STAC3,ENSG00000185482,NM_145064,1656
15789,STAG1,ENSG00000118007,NM_005862,6055
15790,STAG2,ENSG00000101972,NM_006603,6045
15791,STAG3,ENSG00000066923,NM_012447,4450
15792,STAM,ENSG00000136738,NM_003473,2972
15793,STAM2,ENSG00000115145,NM_005843,5701
15794,STAMBP,ENSG00000124356,NM_213622,6691
15795,STAMBPL1,ENSG00000138134,NM_020799,2532
15796,STAP1,ENSG00000035720,NM_012108,1511
15797,STAP2,ENSG00000178078,NM_017720,1508
15798,STAR,ENSG00000147465,NM_000349,1929
15799,STARD10,ENSG00000214530,NM_006645,1963
15800,STARD13,ENSG00000133121,NM_178007,5917
15801,STARD3,ENSG00000131748,NM_006804,2132
15802,STARD3NL,ENSG00000010270,NM_032016,1728
15803,STARD4,ENSG00000164211,NM_139164,4606
15804,STARD5,ENSG00000172345,NM_181900,4871
15805,STARD6,ENSG00000174448,NM_139171,663
15806,STARD7,ENSG00000084090,NM_020151,3368
15807,STARD8,ENSG00000130052,NM_014725,4862
15808,STARD9,ENSG00000159433,NM_020759,15567
15809,STAT1,ENSG00000115415,NM_139266,4310
15810,STAT2,ENSG00000170581,NM_198332,3259
15811,STAT3,ENSG00000168610,NM_213662,5047
15812,STAT4,ENSG00000138378,NM_003151,2822
15813,STAT5A,ENSG00000126561,NM_003152,4301
15814,STAT5B,ENSG00000173757,NM_012448,5103
15815,STAT6,ENSG00000166888,NM_003153,4034
15816,STATH,ENSG00000126549,NM_003154,598
15817,STAU1,ENSG00000124214,NM_017454,3684
15818,STAU2,ENSG00000040341,NM_014393,4061
15819,STC1,ENSG00000159167,NM_003155,3883
15820,STC2,ENSG00000113739,NM_003714,5353
15821,STEAP1,ENSG00000164647,NM_012449,1313
15822,STEAP1B,ENSG00000105889,NM_207342,1515
15823,STEAP2,ENSG00000157214,NM_152999,7033
15824,STEAP3,ENSG00000115107,NM_182915,4262
15825,STEAP4,ENSG00000127954,NM_024636,9988
15826,STH,ENSG00000281139,NM_001007532,445
15827,STIL,ENSG00000123473,NM_003035,5225
15828,STIM1,ENSG00000167323,NM_003156,4356
15829,STIM2,ENSG00000109689,NM_020860,5154
15830,STIP1,ENSG00000168439,NM_006819,2743
15831,STK10,ENSG00000072786,NM_005990,6060
15832,STK11,ENSG00000118046,NM_000455,2611
15833,STK11IP,ENSG00000144589,NM_052902,3601
15834,STK16,ENSG00000115661,NM_001008910,2868
15835,STK17A,ENSG00000164543,NM_004760,3368
15836,STK17B,ENSG00000081320,NM_004226,5287
15837,STK19,ENSG00000236250,NM_032454,1663
15838,STK24,ENSG00000102572,NM_003576,9361
15839,STK25,ENSG00000115694,NM_006374,2556
15840,STK26,ENSG00000134602,NM_016542,3288
15841,STK3,ENSG00000104375,NM_006281,3107
15842,STK31,ENSG00000196335,NM_032944,3596
15843,STK32A,ENSG00000169302,NM_145001,5393
15844,STK32B,ENSG00000152953,NM_018401,3582
15845,STK32C,ENSG00000165752,NM_173575,2086
15846,STK33,ENSG00000130413,NM_030906,2707
15847,STK35,ENSG00000125834,NM_080836,6685
15848,STK36,ENSG00000163482,NM_015690,4933
15849,STK38,ENSG00000112079,NM_007271,3576
15850,STK38L,ENSG00000211455,NM_015000,5068
15851,STK39,ENSG00000198648,NM_013233,3820
15852,STK4,ENSG00000101109,NM_006282,6342
15853,STK40,ENSG00000196182,NM_032017,3846
15854,STKLD1,ENSG00000198870,NM_153710,2825
15855,STMN1,ENSG00000117632,NM_203401,1712
15856,STMN2,ENSG00000104435,NM_007029,2223
15857,STMN3,ENSG00000197457,NM_015894,2351
15858,STMN4,ENSG00000015592,NM_030795,2288
15859,STMND1,ENSG00000230873,NM_001190766,1322
15860,STOM,ENSG00000148175,NM_198194,3010
15861,STOML1,ENSG00000067221,NM_004809,6336
15862,STOML2,ENSG00000165283,NM_013442,1296
15863,STOML3,ENSG00000133115,NM_145286,2121
15864,STON1,ENSG00000243244,NM_006873,5614
15865,STON1-GTF2A1L,ENSG00000068781,NM_172311,3824
15866,STON2,ENSG00000140022,NM_033104,4302
15867,STOX1,ENSG00000165730,NM_152709,3377
15868,STOX2,ENSG00000173320,NM_020225,10458
15869,STPG1,ENSG00000001460,NM_178122,2804
15870,STPG2,ENSG00000163116,NM_174952,1652
15871,STRA13,ENSG00000169689,NM_144998,805
15872,STRA6,ENSG00000137868,NM_022369,2864
15873,STRA8,ENSG00000146857,NM_182489,993
15874,STRADA,ENSG00000266173,NM_153335,2762
15875,STRADB,ENSG00000082146,NM_018571,2293
15876,STRAP,ENSG00000023734,NM_007178,1866
15877,STRBP,ENSG00000165209,NM_018387,3337
15878,STRC,ENSG00000242866,NM_153700,5680
15879,STRIP1,ENSG00000143093,NM_033088,3265
15880,STRIP2,ENSG00000128578,NM_020704,5115
15881,STRN,ENSG00000115808,NM_003162,8168
15882,STRN3,ENSG00000196792,NM_014574,3970
15883,STRN4,ENSG00000090372,NM_013403,3628
15884,STS,ENSG00000101846,NM_000351,6521
15885,STT3A,ENSG00000134910,NM_152713,4558
15886,STT3B,ENSG00000163527,NM_178862,4248
15887,STUB1,ENSG00000103266,NM_005861,1560
15888,STX10,ENSG00000104915,NM_003765,1241
15889,STX11,ENSG00000135604,NM_003764,1926
15890,STX12,ENSG00000117758,NM_177424,3079
15891,STX16,ENSG00000124222,NM_003763,4937
15892,STX17,ENSG00000136874,NM_017919,2713
15893,STX18,ENSG00000168818,NM_016930,2138
15894,STX19,ENSG00000178750,NM_001001850,1158
15895,STX1A,ENSG00000106089,NM_004603,2095
15896,STX1B,ENSG00000099365,NM_052874,4664
15897,STX2,ENSG00000111450,NM_194356,3331
15898,STX3,ENSG00000166900,NM_004177,3299
15899,STX4,ENSG00000103496,NM_004604,1498
15900,STX5,ENSG00000162236,NM_003164,1794
15901,STX6,ENSG00000135823,NM_005819,4851
15902,STX7,ENSG00000079950,NM_003569,15791
15903,STX8,ENSG00000170310,NM_004853,1246
15904,STXBP1,ENSG00000136854,NM_003165,3967
15905,STXBP2,ENSG00000076944,NM_006949,1914
15906,STXBP3,ENSG00000116266,NM_007269,2478
15907,STXBP4,ENSG00000166263,NM_178509,15590
15908,STXBP5,ENSG00000164506,NM_139244,9177
15909,STXBP5L,ENSG00000145087,NM_014980,9496
15910,STXBP6,ENSG00000168952,NM_014178,4021
15911,STYK1,ENSG00000060140,NM_018423,2995
15912,STYX,ENSG00000198252,NM_145251,4857
15913,STYXL1,ENSG00000127952,NM_016086,1415
15914,SUB1,ENSG00000113387,NM_006713,3507
15915,SUCLA2,ENSG00000136143,NM_003850,2164
15916,SUCLG1,ENSG00000163541,NM_003849,1475
15917,SUCLG2,ENSG00000172340,NM_003848,2352
15918,SUCNR1,ENSG00000198829,NM_033050,4181
15919,SUCO,ENSG00000094975,NM_016227,5916
15920,SUDS3,ENSG00000111707,NM_022491,4897
15921,SUFU,ENSG00000107882,NM_016169,5001
15922,SUGCT,ENSG00000175600,NM_024728,1645
15923,SUGP1,ENSG00000105705,NM_172231,2423
15924,SUGP2,ENSG00000064607,NM_014884,6176
15925,SUGT1,ENSG00000165416,NM_006704,14131
15926,SULF1,ENSG00000137573,NM_015170,5710
15927,SULF2,ENSG00000196562,NM_198596,4915
15928,SULT1A1,ENSG00000196502,NM_177536,1386
15929,SULT1A2,ENSG00000197165,NM_177528,1322
15930,SULT1A3,ENSG00000261052,NM_177552,1097
15931,SULT1A4,ENSG00000213648,NM_001017390,1390
15932,SULT1B1,ENSG00000173597,NM_014465,7115
15933,SULT1C2,ENSG00000198203,NM_176825,2828
15934,SULT1C3,ENSG00000196228,NM_001008743,915
15935,SULT1C4,ENSG00000198075,NM_006588,1860
15936,SULT1E1,ENSG00000109193,NM_005420,1780
15937,SULT2A1,ENSG00000105398,NM_003167,1987
